PS Name,Firm Capacity (MVA),Demand (MVA),PF,"Geo(Long,Lat)",GSP,DNO
coshieville,3.384174714630814,1.962838511246765,,"-4.00261251922,56.6138700227",Killin,SSEN
coupar angus,7.925812329173983,6.565326171633036,,"-3.27345817357,56.5383771681",Coupar Angus,SSEN
craigiebuckler,20.303992216394064,3.6198779754268084,,"-2.15403009801,57.1314894165",Craigiebuckler,SSEN
craiginches,29.48389577319262,13.119001863180966,,"-2.0892798495,57.1276963956",Clayhills,SSEN
crieff,18.316335497938223,10.678640027509084,,"-3.85362842005,56.377483836",Braco,SSEN
crinan,1.3479644170903917,1.061696054245293,,"-5.54255221987,56.0730111722",Port Ann,SSEN
crosshills,13.889332625097783,7.006488538991862,,"-4.25902340395,57.7010212267",Alness,SSEN
cullen,7.484423401462726,2.625200198790997,,"-2.81325112066,57.6725434409",Keith ,SSEN
culloden,19.33530340837423,11.34693619824886,,"-4.14919080667,57.4814194365",Inverness,SSEN
culter,27.841392031736554,11.038605546853203,,"-2.26556414435,57.0986554012",Craigiebuckler,SSEN
cumming street,22.67676054849597,13.333385400925472,,"-3.31620783924,57.6501137088",Elgin,SSEN
dalchonzie,6.938086818390071,2.0582430570712362,,"-4.04037440308,56.3727691414",St Fillans,SSEN
dalcross,17.566004233824,8.28264379830906,,"-4.06753273466,57.5397883792",Nairn,SSEN
dalmally,1.5561069689867546,0.651173579937113,,"-4.9904987397,56.3985004316",Taynuilt,SSEN
dalneigh,12.048454286492383,10.193127793342203,,"-4.24347627021,57.4748565908",Inverness,SSEN
dalrulzion,3.4753103414956046,1.929758285474963,,"-3.41450269178,56.7070374817",Coupar Angus,SSEN
dalwhinnie,1.2384246464228523,0.8218136382828033,,"-4.24130118364,56.9332003097",Boat of Garten,SSEN
denburn,23.33086964438097,14.812515680146541,,"-2.10932934532,57.1479120624",Willowdale,SSEN
dervaig (incl tiree),3.990986120907421,3.735876211365225,,"-6.19586384551,56.5820409781",Taynuilt,SSEN
dingwall,18.706179598471152,12.496113082922628,,"-4.44568684657,57.6034118222",Beauly,SSEN
dippen,1.3608814955403852,0.8867689900696399,,"-5.49171946166,55.5821607105",Carradale,SSEN
dornoch,3.2749059768317497,3.750790678204068,,"-4.03003958486,57.8827649236",Brora,SSEN
douglas pier,4.2129339951216975,2.0698017362286807,,"-4.90940362466,56.1549188197",Clachan,SSEN
drimore,2.868024432244769,1.1835066290605287,,"-7.36406659604,57.3363642744",Ardmore,SSEN
drumnadrochit,7.036748185675167,3.7119482085876396,,"-4.48841378764,57.3342884106",Ceannacroc,SSEN
drumrunie,0.3726666732524292,0.35389868474843095,,"-5.10381720729,57.9989532392",Grudie Bridge,SSEN
drymen,7.280438304030152,2.7057656368584477,,"-4.43485910218,56.0610181086",Strathleven,SSEN
drynoch,3.4458049598890756,1.9262199841307457,,"-6.29987356664,57.2985503474",Dunvegan,SSEN
dufftown,5.690991364990187,4.922891368647213,,"-3.13351819438,57.4427153897",Keith ,SSEN
dunblane,12.479373156192443,10.545514101063802,,"-3.96900358668,56.190813337",Braco,SSEN
dunoon,24.1477642975346,8.122045139759551,,"-4.93066927475,55.9558871981",Dunoon,SSEN
dunvegan grid,6.6597773669642875,2.3011121780087063,,"-6.53965013085,57.4327493232",Dunvegan,SSEN
dyce north,29.62564868800343,20.63431559903209,,"-2.18219446439,57.2049886078",Dyce,SSEN
eday,1.1389719853769287,0.21672895218716276,,"-2.76575913327,59.1852417362",Thurso,SSEN
edzell,7.841453920159508,2.938526492545768,,"-2.59963702793,56.8246592411",Fiddes,SSEN
edzell street,11.217156203478002,2.938526492545768,,"-2.86036031621,56.4777584491",Milton of Craigie,SSEN
elgin,12.092812739631686,4.183922292860477,,"-3.32154500771,57.6649444929",Elgin,SSEN
elliot depot,6.892714714146867,6.010099232706213,,"-2.61566132507,56.5538806976",Arbroath,SSEN
ellon 11 kv,11.464024523240095,12.091145113563957,,"-2.07628784735,57.3609376302",Dyce,SSEN
eredine,0.25162842666929164,0.12133669191374775,,"-5.27453406251,56.2335155668",Taynuilt,SSEN
errogie,1.7373612047659441,0.21132807174977736,,"-4.37866234508,57.2733839811",Inverness,SSEN
errol,7.415836773764786,4.600682901729603,,"-3.24556802807,56.3933415321",Abernethy,SSEN
fincastle,0.09902594844718374,0.04246784216981172,,"-3.83244977097,56.7284881324",Tummel Bridge,SSEN
firth,6.32797392647398,1.5549847973730595,,"-1.2027119,60.448888",Shetland,SSEN
flotta,-1.3488820875188714,0.1516708648921847,,"-3.12731070502,58.8333253221",Thurso,SSEN
fochabers,14.801302329375005,7.077486820098466,,"-3.10930258806,57.6216580631",Elgin,SSEN
forres,13.275373232566524,9.312426005957084,,"-3.61925775664,57.614416791",Nairn,SSEN
forss,-1.384538595518784,0.6164473108083276,,"-3.67741713583,58.5993360856",Thurso,SSEN
forteviot,8.057004050537257,2.8311894779874476,,"-3.54604998218,56.3455130552",Braco,SSEN
foyers,2.835159771358679,0.4388343690880544,,"-4.49246990173,57.255314142",Inverness,SSEN
fraserburgh,40.914321013895986,20.84309110230579,,"-2.02422708718,57.6864980225",Fraserburgh,SSEN
friokheim,5.7486009382103855,3.471821632933424,,"-2.67266802456,56.6338640499",Lunanhead,SSEN
fyvie,8.601260164927776,5.359037226190526,,"-2.38867168154,57.4284629302",Kintore,SSEN
garbat forest,0.11610885129434305,0.010111390992812315,,"-4.66345770296,57.6737098774",Grudie Bridge,SSEN
gisla,0.2213391700937296,0.6572404145328005,,"-6.87955267152,58.1277793716",Stornoway,SSEN
glastullich,4.020337794780265,1.7735720592830106,,"-4.04361863116,57.7617531142",Alness,SSEN
gledfield,2.937478017968649,1.5953509298402575,,"-4.38176966773,57.8845988639",Shin,SSEN
glen laogh,0.11361605173485498,0.010111390992812315,,"-4.8478845,57.066797",Fort Augustus,SSEN
glencoe,8.109494233419017,2.427170185355362,,"-5.092689991,56.68244934",Kinlochleven,SSEN
glendaruel,0.4574085167405323,0.28109666960018237,,"-5.216667,56.033333",Dunoon,SSEN
glendevon,3.85802415996245,1.7189364687780933,,"-3.611999989,56.20690918",Abernethy,SSEN
glendoe primary,7.7680681607568305,1.0030499864869815,,"-4.644939899,57.14300156",Fort Augustus,SSEN
gleneagles,14.040193052278715,10.930909646713506,,"-3.753560066,56.2842598",Braco,SSEN
glen etive,0.3055113577531506,0.04044556397124926,,"-4.84238656275,56.6532630953",Rannoch,SSEN
glenuig,0.10717131323646906,0.06269062415543634,,"-5.81680556213,56.8270784908",Fort William,SSEN
golspie,4.869804597728731,2.2261980463295474,,"-3.97991759198,57.9759830789",Brora,SSEN
goodlyburn,13.076051042183769,9.952736543992964,,"-3.4585982846,56.4049310824",Burghmuir,SSEN
gourdie,7.081978326574905,2.867583350036167,,"-3.06377701431,56.4773772417",Charleston,SSEN
grantown,13.861810025470906,6.047324822186291,,"-3.60104373422,57.3171515184",Boat of Garten,SSEN
greyfriars,25.289232725611846,9.650883101358128,,"-2.09540256343,57.1544687547",Willowdale,SSEN
gutcher,4.681685729077272,0.8913765782298496,,"-1.0036359,60.67591",Shetland,SSEN
halkirk,2.9279479395501884,2.1019444117677604,,"-3.49038095625,58.5035058175",Thurso,SSEN
harbour,17.086324550783324,11.412546986425303,,"-3.427552,56.382495",Abernethy,SSEN
harris grid,32.411248795554016,0.0,,"-6.83030739474,57.8456154952",Stornoway,SSEN
hastigrow,5.767860294447077,2.8768958566080496,,"-3.26253133476,58.5288609646",Thurso,SSEN
hatton,7.7686940376894755,3.134342484466738,,"-1.89439603928,57.4264397319",Strichen,SSEN
haudagain,23.310649493692793,7.107926708129005,,"-2.14345049332,57.17234805",Persley,SSEN
hayton,22.612323623881164,6.804252249556562,,"-2.12148066027,57.170968153",Willowdale,SSEN
helmsdale,3.9425581739882425,1.2437010921159146,,"-3.65878610823,58.1165458952",Brora,SSEN
hilton,22.923564775316855,11.327349196379432,,"-4.21318729892,57.4601837411",Inverness,SSEN
hume street,23.940550348967605,9.551092951040205,,"-2.58624344006,56.5612042905",Arbroath,SSEN
huntly,13.724106092391036,6.503055494087169,,"-2.78857728203,57.4408041676",Keith ,SSEN
inchbare,2.9397332171154975,1.3140125784545955,,"-2.64497654309,56.7783099804",Bridge of Dun,SSEN
innellan,2.8163407923972184,1.140818916290744,,"-4.95819954168,55.8954014534",Dunoon,SSEN
insch,6.277612897107053,7.067862303975807,,"-2.61478243338,57.3468579637",Keith ,SSEN
inveralmond,21.235199310282884,4.651239856693664,,"-3.4811013,56.415635",Burghmuir,SSEN
inveraray,4.164787278006553,2.05546397296811,,"-5.08104151891,56.2418132061",Clachan,SSEN
inverarity,2.9579342911606368,0.7787260496727353,,"-2.90441342962,56.5864258168",Lunanhead,SSEN
inverarnie,3.0012965641816356,0.9122058578565914,,"-4.18371087153,57.3862012997",Inverness,SSEN
inverbervie,8.34297885627469,4.671462638679289,,"-2.28278195293,56.8475359063",Fiddes,SSEN
inverbroom,0.3221197016726376,0.23660654923180816,,"-5.06736638953,57.8144172326",Grudie Bridge,SSEN
invergarry,1.3125359343043637,0.5520819482075524,,"-4.80789685688,57.0685089019",Fort Augustus,SSEN
invergordon,13.066248623937613,12.165534770469701,,"-4.16987126158,57.6937829757",Alness,SSEN
inverlochy,15.611343101148492,10.510773549781101,,"-5.08838427486,56.8280802015",Fort William,SSEN
inverneil,3.6173335563708355,1.5454892256188657,,"-5.45022169425,55.9698390181",Port Ann,SSEN
inverness 11 kv,13.25921368384465,7.887067955105199,,"-4.2465520164,57.453866359",Inverness,SSEN
inverurie,32.22937168339784,15.571542128930963,,"-2.40531829709,57.2851635339",Kintore,SSEN
kames,3.063374788708146,0.7593654635602047,,"-5.25900020538,55.8910555239",Dunoon,SSEN
keith,14.060095257391266,6.5724041453280035,,"-2.93833422325,57.5402793511",Keith ,SSEN
kemnay,14.085416418978868,3.6281464426230947,,"-2.44600542597,57.2411529939",Kintore,SSEN
kenmore,0.6700625047184581,0.3185088162735879,,"-5.24200300119,56.4561135717",Taynuilt,SSEN
kepculloch,6.639492301306188,3.714726287796557,,"-4.35063848258,56.0947553052",Strathleven,SSEN
kerrera,0.3650761518186671,0.11122530092093545,,"-5.528242181,56.393946077",Taynuilt,SSEN
kerry falls,5.825747972891911,2.361009796821675,,"-5.64341317899,57.6850928396",Grudie Bridge,SSEN
kilchrenan,1.285186801688329,0.7434397417672306,,"-5.18300064939,56.3658899173",Taynuilt,SSEN
killearn,4.891714612163111,2.0146059658735305,,"-4.38891376026,56.0505147877",Strathleven,SSEN
killin town,2.8889172009273234,1.0819188362309176,,"-4.32365043381,56.4643090763",Killin,SSEN
kilmelford ps,2.5577770206928925,2.022278198562463,,"-5.48937456512,56.2731399414",Taynuilt,SSEN
kilninver,2.873596141013903,1.8807187246630905,,"-5.51203931445,56.3427457886",Taynuilt,SSEN
kiltarlity,6.6006377064687225,1.276057543292914,,"-4.49597133095,57.4369502591",Beauly,SSEN
kincorth,15.69104687803599,11.87565979111687,,"-2.09337434937,57.1201712318",Redmoss,SSEN
kingairloch,0.1067224706010145,0.06066834595687388,,"-5.64049700561,56.6483384557",Fort William,SSEN
kingseat,6.957659287421379,4.711908202650538,,"-2.17498591811,57.2679131808",Dyce,SSEN
kingussie,7.510833770497531,5.662596953480323,,"-4.05668033481,57.0779427917",Boat of Garten,SSEN
kinloch,2.70344299091715,1.4155947389937238,,"-6.01030435551,56.3722404264",Taynuilt,SSEN
kinloch rannoch,0.8586483727220038,1.2450180135789466,,"-4.19114175562,56.6989118933",Tummel Bridge,SSEN
kinlochewe,1.538869241559554,0.9636155616150135,,"-5.28710607732,57.6080483707",Grudie Bridge,SSEN
kinlochleven,3.483164355161014,1.4054445768506951,,"-4.95431448051,56.714619233",Kinlochleven,SSEN
kinlochmoidart,2.25858453959472,0.12335897011231023,,"-5.74390747497,56.7840816256",Fort William,SSEN
kinloss,14.639998896506771,3.4619912293355455,,"-3.56438265625,57.6359070639",Elgin,SSEN
kippen,6.9996504097353265,4.4978926094443095,,"-4.15170174956,56.1346016799",Braco,SSEN
kirkwall,25.628561408754578,15.874883858715332,,"-2.96432265841,58.982429878",Thurso,SSEN
kishornhill,2.5201329612283514,1.3668918060526558,,"-5.5257873781,57.4062640982",Broadford,SSEN
kyle,6.712622429441117,2.543688904123179,,"-5.70975147016,57.2810083798",Broadford,SSEN
lairg grid,4.19107585242117,1.4661516939577854,,"-4.3927869814,58.0306137868",Lairg,SSEN
latheron,4.82804700897524,2.1567005937484676,,"-3.36724692053,58.2839538461",Mybster,SSEN
laurencekirk,6.579159914176271,5.525259643646277,,"-2.47821695259,56.8298156051",Fiddes,SSEN
laxay,2.7716563046453677,1.70655920651771,,"-6.52685902133,58.1057559616",Stornoway,SSEN
leoch,7.174727542940175,3.0188245233634805,,"-3.04250785758,56.5142554211",Coupar Angus,SSEN
lethen,2.5665221602347565,1.4450753041853004,,"-3.80037618641,57.5344295198",Nairn,SSEN
letterewe,0.1090224640163236,0.006066834595687388,,"-5.46373645062,57.6730936879",Grudie Bridge,SSEN
lhanbryde,6.999012914035105,1.8165809909187456,,"-3.20864257187,57.638913105",Elgin,SSEN
liddesdale,0.10863627077235566,0.02022278198562463,,"-5.62342091935,56.6742613371",Fort William,SSEN
limehillocks,2.8848915998065445,1.6694965632078524,,"-2.80197129034,57.5439001975",Keith ,SSEN
loch carnan,17.036253909472514,0.5187143579312717,,"-7.27070329904,57.3644906969",Ardmore,SSEN
loch glascarnoch,0.5536101211435778,0.010111390992812315,,"-4.82758549073,57.7061293218",Grudie Bridge,SSEN
lochaline,4.718174225826573,0.4519791773787104,,"-5.77654303481,56.5435027065",Fort William,SSEN
lochdonhead,1.5261177868138947,1.162809964173416,,"-5.68614450721,56.4445341779",Taynuilt,SSEN
lochearnhead,3.0986523553242575,1.4619147154199368,,"-4.28931867028,56.3886997151",Killin,SSEN
lochee,22.61061544857381,6.430844671428632,,"-3.00690513376,56.4707827348",Lyndhurst,SSEN
lochgilphead,25.38452048731305,9.676601180121384,,"-5.435611766,56.0402975458",Port Ann,SSEN
lochgoilhead,1.0611637381985535,0.572223595304628,,"-4.89865517781,56.1753547055",Clachan,SSEN
lochinver,3.6496902745588136,2.189116149943866,,"-5.2382938793,58.1479055746",Grudie Bridge,SSEN
lochside,22.729425453867506,15.550319446561861,,"-2.89595342162,56.6435188011",Lunanhead,SSEN
logie pert,5.170728619743002,1.1379025227731199,,"-2.52900699776,56.7703080598",Bridge of Dun,SSEN
longhaugh,21.13316792572824,8.924052917084566,,"-2.93109756631,56.4926978351",Milton of Craigie,SSEN
lossiemouth,14.284028679034517,6.800932345224715,,"-3.29060223622,57.7125071976",Elgin,SSEN
lower ollach,0.8837810205852576,0.6028884448205416,,"-6.13745150683,57.3553508832",Broadford,SSEN
lubnaig,0.21120767670369756,0.03033417297843694,,"-4.304893,56.295147",Killin,SSEN
lunanhead,18.497173618906338,11.597765468755725,,"-2.86537085774,56.6543843095",Lunanhead,SSEN
lussagiven,0.12422917053875679,0.036401007574124324,,"-5.79668009309,56.0155505473",Port Ann,SSEN
lyndhurst,13.98849767894503,5.518236744877323,,"-3.01743221362,56.4811054749",Lyndhurst,SSEN
lyness,1.359512022974581,0.7366878866369811,,"-3.20821812247,58.8334264191",Thurso,SSEN
maaruig,0.26142109842422967,0.10111390992812314,,"-6.74944352699,57.9573709173",Stornoway,SSEN
macalpine road,20.42491966133129,7.927330538364854,,"-3.00794709227,56.4912128017",Lyndhurst,SSEN
macduff,20.416097163543064,10.59640929275731,,"-2.49839806957,57.6640731549",MacDuff,SSEN
machrie,3.05390231818612,2.0401871256241897,,"-5.32949735615,55.5531565802",Carradale,SSEN
mallaig,8.936271733237898,1.7716511611394636,,"-5.82625963321,56.9858665217",Fort William,SSEN
marnoch,2.3608050126716904,2.7273024065615505,,"-2.63759880646,57.5654781659",Keith ,SSEN
marybank,4.678342051363668,1.4459289119721608,,"-4.56253767517,57.5495861589",Beauly,SSEN
maryton,14.693129970872338,7.288435325818091,,"-2.99347276739,56.6654856823",Lunanhead,SSEN
maud,8.428428806911473,3.4075387645777497,,"-2.12638927126,57.5175325502",Strichen,SSEN
melvich,2.9997197168298326,0.9403160699897484,,"-3.91694012943,58.5522085178",Mybster,SSEN
menzieshill,22.38396044618228,14.249983326170394,,"-3.04165938713,56.4669509919",Charleston,SSEN
methlick,3.335874494358831,2.194171845440272,,"-2.24575420366,57.4216347988",Kintore,SSEN
mid yell,6.34561059708599,0.6785241618702563,,"-1.1221279,60.6035",Shetland,SSEN
midmar,4.506301634419309,2.9836757945224073,,"-2.52636744709,57.1516510271",Kintore,SSEN
milnathort,12.74676053288531,11.172212580473667,,"-3.42264498346,56.2300280941",Abernethy,SSEN
milton of craigie,14.652840354164816,10.465079305621112,,"-2.92468241144,56.4753817964",Milton of Craigie,SSEN
mintlaw,15.128518114800187,6.976859785040497,,"-1.98667852606,57.5281133279",Strichen,SSEN
montrose north,14.708443414053892,10.5477593286332,,"-2.47177538983,56.7224105931",Bridge of Dun,SSEN
mossat,2.9556921354034893,1.8200503787062166,,"-2.87259522758,57.2666994666",Tarland,SSEN
mount pleasant,7.5533814454463775,5.024823619888782,,"-3.50334166244,58.5896669827",Thurso,SSEN
muir of ord,16.83344584167724,7.07797369496862,,"-4.44793589088,57.5032097282",Beauly,SSEN
muirend,6.96415441467768,2.6867501258817645,,"-4.26627835703,57.5587525258",Beauly,SSEN
nairn central,14.7382326928947,10.322796221031505,,"-3.86650994624,57.582889529",Nairn,SSEN
new pitsligo,3.8634927760289894,1.9938675652539464,,"-2.19348809314,57.5835723706",Strichen,SSEN
newton,0.8500263687055758,0.6329730761500508,,"-5.14105348826,56.1402996495",Dunoon,SSEN
newtonhill,16.045759642284445,12.721869700213224,,"-2.16326248879,57.033874121",Redmoss,SSEN
nigg,5.015451609844076,0.6916191439083623,,"-4.02375576138,57.7015557188",Alness,SSEN
ninewells,19.97897689935364,6.281315825494783,,"-3.05405431696,56.4634243758",Charleston,SSEN
north hoy,0.2735246800410506,0.11830327461590408,,"-3.29172617002,58.903790502",Thurso,SSEN
northfield,15.70100045947278,5.727902680153643,,"-2.15494423782,57.166030837",Persley,SSEN
nostie bridge,6.193763254498798,3.8119944042902425,,"-5.56557255463,57.2852309906",Broadford,SSEN
oban,22.304318975928574,14.113308548697095,,"-5.47593459601,56.4074857001",Taynuilt,SSEN
old craigie road,13.983505765853234,7.159517167911988,,"-2.94067605657,56.4777152551",Milton of Craigie,SSEN
oldmeldrum,6.550701222720115,5.5309308730683355,,"-2.30631626335,57.3363899187",Kintore,SSEN
ormlie,9.517348503544715,6.565647613368443,,"-3.53667635789,58.5854670705",Thurso,SSEN
otter ferry,2.4689779726900922,0.8657156455066212,,"-5.31646745496,56.0106691464",Dunoon,SSEN
overgate,46.50768453844181,21.28447803986992,,"-2.9746817752,56.4597064246",Glenagnes,SSEN
overscaig,0.18705601419613108,0.04145670307053049,,"-4.72811741668,58.1880560847",Cassley,SSEN
park,6.441053307110042,2.306155489387317,,"-2.34633984184,57.0854280613",Kintore,SSEN
peddieston,2.934474115458627,1.800838735819873,,"-4.10930055457,57.6452053152",Alness,SSEN
peterhead grange 11kv,23.590474723341792,14.244375140481871,,"-1.80575091911,57.5086906107",Peterhead Grange,SSEN
pinegrove,11.441569407620086,6.482192143172863,,"-5.10624504721,56.8147756193",Fort William,SSEN
pitlochry,7.783833217522311,4.651239856693664,,"-3.70448710933,56.7109324446",Tummel Bridge,SSEN
pollachar,4.825751071154033,2.851044040793913,,"-7.36880081523,57.1063596761",Ardmore,SSEN
poor house,0.12728230495779677,0.03033417297843694,,"-5.736317331,56.7668439585",Fort William,SSEN
port askaig,2.9876312146266315,1.2346638204999916,,"-6.12155216193,55.8434053047",Port Ann,SSEN
port ellen,4.184405690764246,2.7098527860737,,"-6.18863949658,55.6315364569",Port Ann,SSEN
portree,13.239553139756685,10.285335284222407,,"-6.19727558898,57.4217194302",Dunvegan,SSEN
portsoy,4.98973875752632,2.1494951792337837,,"-2.69756055481,57.6732745465",MacDuff,SSEN
queens lane north,15.954376267830114,14.095279043980366,,"-2.13012931698,57.1432375441",Woodhill,SSEN
quoich primary,4.270560194044047,0.0,,"-5.1076518,57.069517",Quoich,SSEN
rahoy,1.1118617830079154,0.04853467676549911,,"-5.75260849954,56.5782004153",Fort William,SSEN
raigmore,22.98353938965937,15.300491901339294,,"-4.19563158399,57.4733473449",Inverness,SSEN
redford,4.345157025300873,3.118923384018679,,"-2.71994419038,56.586247846",Arbroath,SSEN
redgorton,17.408509888082435,7.896996365386417,,"-3.49952055715,56.4428421344",Burghmuir,SSEN
redmoss,37.253664156394166,18.142766620379707,,"-2.09140650304,57.1081992386",Redmoss,SSEN
rhiconich,4.802026389886889,1.9128186915001089,,"-4.98934900161,58.4297094111",Cassley,SSEN
rosebank street,29.775906158080858,19.818326345912137,,"-2.97636322686,56.4686399097",Dudhope,SSEN
