X,Y,FID,MSOA21CD,GlobalID
428598.6964,278731.219000001,3792,E02001986,a5546dab-150f-4a55-ac87-c3728c6f0f11
374257.2972,410161.6406,3793,E02000996,c1ec23b4-3890-4992-b76f-7efd6c031dc6
440379.4278,276034.5496,3794,E02006495,3492c0a5-2429-44b2-9839-d3e0f60f3550
392578.1327,403839.9397,3795,E02001121,c5f66b33-0c73-494c-8641-3444a8b17cdf
445533.7102,399227.510299999,3796,E02001580,8895a7e8-0169-46e8-b717-e2d2a56320a4
379431.0035,407964.777100001,3797,E02001033,3d643a93-17b3-4c02-bb91-f8b3f8356e3a
457697.736,402828.5539,3798,E02001560,ff754608-f3ae-44db-845a-386d4b73d13c
393563.8599,298548.624500001,3799,E02002166,56f28658-2abf-4f8b-912e-a11ec95f8ddc
389510.014,388643.318299999,3800,E02001209,3620cbdf-0f8d-411b-b292-ce3e943c7c25
338646.4769,398984.376499999,3801,E02001454,2cee2749-23cc-480c-8ab5-d20d508e6ea9
379144.0856,275936.3839,3802,E02006771,493d5a1e-7ad7-4a3a-b534-926013afa3e9
422763.6842,435402.2336,3803,E02002381,3c3d0d0c-d4ef-49e1-8cdb-2f1403decab9
390169.7778,410930.551999999,3804,E02001147,1dd0d6ac-997a-45bb-aaec-07b54c6fb099
413899.6516,429282.5019,3805,E02002241,3068ef2f-e9c7-440e-ac75-ce41e9437760
410200.0116,423655.8607,3806,E02002261,5718a009-4c0a-4e23-b415-ebe16056359f
333215.8402,382499.9027,3807,E02001504,b14bc714-f1f2-4a53-b426-ad560468e2c9
409993.0626,430019.988,3808,E02002240,65f74747-3e8e-4320-af5a-dcb5a6b8d963
414835.7699,278013.7182,3809,E02002104,93e3cddb-85ac-47bb-9313-b428a7a04c43
411564.9505,310082.400599999,3810,E02006149,3151df3f-92f3-40ff-95b9-3a6b0eb8870b
404077.2267,305546.4551,3811,E02002110,941d90fb-a40b-49af-a247-2c604c52e547
389267.193,391556.66,3812,E02001193,07bbbcb2-4a85-466d-bf17-0f7f5e57d328
434840.1391,409483.704,3813,E02001515,7fb3c9d1-ec94-42e9-b293-8870db85aa14
385586.3882,254461.774800001,3814,E02006744,eaf65265-6792-4c9a-9e6f-0bbfc1145442
413965.0997,434026.930299999,3815,E02002219,240879f4-0366-4dc5-a66e-e3949f7b27ba
422823.0996,321561.7684,3816,E02006143,ce6bf387-53e8-40b4-ba24-0cb923a6648e
462550.093,405048.991699999,3817,E02001552,a22f81e0-c2fd-41e3-bb95-ad73dd9513c5
400887.8502,290484.355799999,3818,E02002062,f037dab7-d55f-46e0-9889-7045d414976e
368157.8279,403027.427200001,3819,E02001308,83989f5f-de7f-43cf-bcee-73ec4da7bff7
436828.7826,433358.806600001,3820,E02002402,2ba59e5c-c191-4bd5-93ee-ad19e33f3ff4
428696.2794,435648.5415,3821,E02006861,12c3c660-7b4f-4b20-a5e8-751057fad674
397929.0224,285866.305199999,3822,E02002025,0c9f83ce-e13f-4b7d-850a-6ce9ffa7edcd
342052.2964,391726.1656,3823,E02001371,99f8de53-0dcc-475e-94f7-277507f3759e
412192.6662,431728.479900001,3824,E02002229,78bdb046-a0fa-4976-abc3-fe67ac1a58aa
380372.9103,270073.2292,3825,E02006780,e895bc9e-3815-4fae-9f90-33ed4cfbab32
403108.6791,287583.199999999,3826,E02006944,07d97a92-a776-4455-a5dd-9bf7f1556c6a
409429.0676,416855.6085,3827,E02002306,9abfe4b3-ca30-4107-81fb-a2f61e6035f5
389022.2986,397080.380000001,3828,E02001061,cfb17d99-9082-43aa-90f8-16546023265f
413269.599,417252.283399999,3829,E02002304,dab6324b-18ed-4c33-8b90-ab00c3f02786
395520.637,296781.752699999,3830,E02002175,869f00dd-0883-4a0d-97d3-aedd98929dda
392733.1703,292530.286,3831,E02002004,1ddb0d1c-0209-4c56-96ca-80b1ecfbbc8e
461598.181,401812.257200001,3832,E02001562,1325c901-0263-485d-823b-9447179f4f2d
392050.8023,303148.705499999,3833,E02002149,c0656355-c597-4bcf-a341-e71c94bc71dd
391087.7418,322228.564300001,3834,E02006199,b0172ef9-2e35-4830-b24e-bf2842ca8d5c
342932.7301,392202.8409,3835,E02001334,29bf6652-789a-471e-ab91-9e15e4132561
442645.7449,419919.795,3836,E02002464,8cdc0201-4c13-434b-93b9-5062d3c621d2
395630.5921,268512.083000001,3837,E02006709,48017a52-c98c-4acb-90e0-1f1180a3bbc5
429804.7182,427701.415899999,3838,E02002430,da894a39-5b63-410d-ac1c-3286c0fbe4f7
390626.1354,406283.307399999,3839,E02001107,19799911-c970-44c4-939b-ced4c9442978
394205.7189,287383.341700001,3840,E02002019,003058c8-0ec9-4d43-91cb-ac1e55acecab
416905.4727,289961.9561,3841,E02002082,6f8d59ef-1ca6-47ab-bd93-325054310f4c
436943.9173,400674.798900001,3842,E02001538,5b43d7d9-ca6a-457e-a862-57903209a1b9
432441.5807,276128.195599999,3843,E02001998,9f3ba6ed-0d0e-47ba-b8dd-a9126e49d469
427507.7675,433432.331800001,3844,E02002400,1d33d422-ac53-4072-bb99-01d613d6be96
328874.2211,406486.6733,3845,E02001443,8f8d59fc-ce69-4ad7-969e-328712a893fd
353004.9619,400100.4935,3846,E02001407,19721d03-6c18-4c24-8d42-bdc3b150b8da
378117.3268,412172.723300001,3847,E02001024,e52ca2c7-3709-459a-b750-c112cbf2e003
418778.4273,318290.104800001,3848,E02006145,a3d2e3d0-3b00-463e-b0d5-32e1e9bd165c
393927.8225,347638.332,3849,E02006212,65c65542-19ac-4e23-9362-6bc61f3b0aff
402188.9497,266498.6949,3850,E02006728,91db20af-5c9b-4224-b4e6-fd8268b1d6fc
327301.8638,384333.212400001,3851,E02001500,186d5d97-bc6c-4865-9678-0f407d0cd3ff
411104.8969,418393.8639,3852,E02002300,f1cce680-b86f-43b6-ae08-ce4ee2980ef6
412997.887,416461.836100001,3853,E02002309,089ffbd2-3117-4a0a-a431-49782779fe0a
401470.9639,297909.9899,3854,E02002139,3b0f4f91-1d48-439c-b5d6-29941b567796
412933.4703,282009.1919,3855,E02002093,1de5a291-8852-4137-b1a1-cb8ab9b3d6dc
360365.3334,398012.761,3856,E02001324,aadb25ce-c1a0-493a-869b-2afb98d73530
407028.0871,263493.147399999,3857,E02006506,677af158-4c04-4d9b-842c-c643f6b778f4
342613.7174,386920.872199999,3858,E02001397,3f9a1ec2-be04-4499-ba4a-b43fb5c67989
430945.91,428225.141000001,3859,E02002428,9ff25e67-7a59-40e0-ac88-696e66f0bbb3
340761.7487,400084.776799999,3860,E02001328,814953a8-f33b-41eb-93ba-22accf34769c
387325.3372,256862.4077,3861,E02006735,6a4c4cfc-1eb0-4d43-8764-830db0393aec
451451.7724,277123.220100001,3862,E02006493,054b60da-4b18-4f6a-a34b-d4626c2dfaa5
415356.0289,283110.1851,3863,E02002091,ba77d048-a8d7-4b29-9ec3-dd83a1c911f8
418278.2255,442386.038799999,3864,E02002337,c794f094-05f3-4d5e-8942-3c7e2e963933
393412.1573,237976.546499999,3865,E02006766,280d1ce8-2c5d-4a68-abee-8832b0e2e7d7
426923.829,429308.002699999,3866,E02002422,c9d178b3-6ef1-4434-aba6-2c1c3924cca8
445653.569,405800.159,3867,E02001522,920917d2-452b-41ab-b28f-a4391b2b10c8
380020.4017,405993.0691,3868,E02001037,0af7e3a5-0fdd-4f05-b70a-53f9247d97e5
385323.3349,392396.630000001,3869,E02001084,53657085-6cdf-4a7c-bb76-aab267b027e9
438922.9134,408464.0601,3870,E02001516,f5522c78-4bfe-4735-8d35-2ccfe8d20f40
400067.3134,323119.0966,3871,E02006195,9483b11a-4e24-4213-9ea9-6b89b8112396
427719.7058,264842.936699999,3872,E02006529,07a17655-efb3-4d6f-8131-cc6c23b00437
379204.3524,411092.888499999,3873,E02001027,b4d80a88-fce1-405a-9aae-5c5e8b955112
431482.5829,422831.9475,3874,E02002451,88f0f8ea-14e9-404b-9565-b057a2d609ea
392254.4812,301498.4978,3875,E02002155,b54bcb41-178c-4cfd-9b4b-8115ceb03958
346024.2543,388947.2666,3876,E02001343,c06de755-d12a-4541-b547-cc41b948268e
446330.5674,384473.4824,3877,E02001608,b60451dc-2222-443e-b352-54453ac0f667
431957.0163,278660.1711,3878,E02001987,7e8a4a5c-5dd6-4f75-82a3-c6902aee8af5
455549.4162,405660.3412,3879,E02001550,0ca5bba0-71ae-4462-be5e-12d361c56159
397278.688,290500.916999999,3880,E02002063,0626720b-8a62-4cf5-830e-18c66b7a85d8
423007.2562,423643.581900001,3881,E02002282,22dd2e49-58d1-46ab-b2c7-503a58de68d2
384550.5127,257659.456499999,3882,E02006734,86d22779-ad51-4975-aaad-b4c0bb3bea5d
329063.5692,390014.7107,3883,E02001477,192ded01-22a7-4eb3-b1a1-39bebb6b7e47
395940.8419,284227.321699999,3884,E02002033,6d413391-42e9-4fd7-9a59-6db1707c58b7
377683.6905,386974.4416,3885,E02001284,3bc345af-8b61-4aa7-95b5-be4e551fd39c
441266.2196,430542.8024,3886,E02002418,c6247c36-808a-4249-9aa2-43fe69bdb3f6
411235.6742,439109.1336,3887,E02002197,bd19f496-f06f-42d0-b132-7778a1b2f632
399676.404,285668.282,3888,E02002079,29c68045-1157-4002-801d-9a147105c7e2
415186.7721,434627.6821,3889,E02002216,ca870ce2-b083-47cb-8b5b-3e08db039e3a
431062.2895,297668.7995,3890,E02006470,044018e4-3e03-44b5-adea-442bf47a2ed7
389498.1682,400537.228399999,3891,E02001131,c3584d89-e291-407e-8add-3d4565ab04c8
409963.5759,278653.564300001,3892,E02002101,8d1d8af6-a501-4d76-9da6-7f02bcdf87cc
400541.4613,302904.032099999,3893,E02002115,1211a2a4-a7b5-400d-971c-efa74142a151
411090.5705,415445.764799999,3894,E02002315,58fb6e41-c2fb-4e30-afe5-7242c1e37fdf
326037.5472,389949.5799,3895,E02001478,76b0a2b8-e595-4f0c-9078-fa41d23ec1d3
413419.1928,415629.965,3896,E02002313,6c0774eb-776c-423f-b627-d9f983f00113
389108.5177,344491.349199999,3897,E02002970,d6de5c7e-f1a4-4517-9668-4a4a83704696
431904.994,277835.7114,3898,E02001991,40202cf6-cf77-40fe-b9ce-24d89424b255
414134.8216,423697.8598,3899,E02002262,bffc0c6a-398d-4c96-8bcd-9e5a9e062459
421705.1231,434601.6812,3900,E02002391,c7aa4b8b-bac5-4d8b-a81f-747b4bda4433
414262.5713,282644.6505,3901,E02002092,5e4625e5-d79b-4d4a-ba49-82c7e86100b1
438678.6647,430439.217,3902,E02002416,fd68a59b-95de-4b21-bcce-c35e9a88a304
384463.0682,388542.9022,3903,E02001211,b5861bc9-e9e0-4263-8491-a9e826d6d325
410720.1822,420698.6962,3904,E02002268,6e8368b3-fd10-4a4d-b473-2139cffd7e2c
422600.7541,432773.474300001,3905,E02002408,b13ef82c-cfa6-4f30-aa35-3b7fbee2dc77
395136.5123,394566.2972,3906,E02001256,a9b142d9-9eda-46dc-a2e5-62a6b5f265be
339288.281,394455.108999999,3907,E02001356,2b9464da-aa90-42b3-b2ab-58ed96a7fb21
391049.4783,398758.237400001,3908,E02001238,f7e85666-6a9c-4970-bbe7-85b2ca2e1f66
331811.725,412222.6898,3909,E02001439,a25048a2-ce6c-499c-8ae5-94173c5e36b7
445706.0312,425974.3595,3910,E02002438,f3acd1ae-e6d9-4e7a-b0e0-64fe04dfc85a
337668.2393,391241.9059,3911,E02001374,61898922-0cb4-4956-836f-cbe029783423
378636.2226,406309.1719,3912,E02001036,35426a1c-f1b2-45b3-a797-c073c8768d84
353653.252,395385.7357,3913,E02001416,c1bde8de-7d2e-4c68-a5f1-0edcd3331569
384392.1157,354837.4288,3914,E02006159,e91e39a6-8f8d-4113-ae3a-f92033828cb9
449068.0642,273671.4143,3915,E02006502,79f4ef4d-4297-44f0-b82c-66fd22f2bc03
369646.6748,401252.592800001,3916,E02001314,817a394a-ecb8-4209-87f7-9e3d6ebfa98c
388197.8186,384853.725099999,3917,E02001227,404793d3-62bd-4e6b-bff0-ea35c68e4ee4
392626.5179,313823.131899999,3918,E02006174,c465e2e4-3921-41d0-89cc-7c3976da935b
392170.0497,387269.596799999,3919,E02001217,ac3a6b40-e76b-4fb9-ab2a-503540de1785
401063.279,310827.1547,3920,E02006126,1fcc3ffa-6079-4e6f-b39e-5843be53dd86
342942.9759,385361.459000001,3921,E02001401,7e536b0d-cccf-4ee8-8289-cfd61106e686
342278.4105,388079.2235,3922,E02001392,0ab8af98-0d5a-4765-bc03-2c04ae1155af
432728.2951,265222.6709,3923,E02006528,9ad64ae5-7702-4e27-8025-90f5be0fe1ff
425193.2228,424299.3663,3924,E02002277,96e86680-ccb9-4432-8e8c-96fa74159556
395623.3113,405079.570800001,3925,E02001115,0b5f63b6-7a1f-4207-9869-6403438dc5da
427001.9158,416858.1205,3926,E02002472,89fa4405-2bd7-4dd4-97a2-71374a40f35f
409208.225,426019.889900001,3927,E02002251,e34f379c-f382-47b7-9fcc-9b3962707d99
446410.1925,411366.027000001,3928,E02002480,d26a76b0-0699-4423-b339-ba7cd3e49ca3
330482.6893,391643.249399999,3929,E02001473,761df40f-ea28-4739-b2a7-5b609aad0ff1
381574.4465,401605.4475,3930,E02001167,d403227d-1348-4448-8dda-03883af9acf4
330230.7571,406516.918299999,3931,E02001444,513d58da-aaec-47a6-af85-2383957f4a93
445219.5225,393441.0041,3932,E02001590,940062ea-7d31-4907-a23f-7c49a18378b4
388210.5829,405962.754000001,3933,E02001154,53d50dd8-91a6-4ea7-a072-a4799e63c1e4
402173.7145,312197.5736,3934,E02006123,5b4855eb-ae9d-43b2-bef9-8e490a2a9809
392829.5532,388450.789799999,3935,E02001207,f5fcd965-207b-4492-a782-5d1db52266ee
338336.3174,402838.194399999,3936,E02001446,ae277cc8-bf71-4cb1-b59e-6c6f01044b2f
431911.9052,280987.0623,3937,E02001971,5e8b3363-dca4-4b69-bd76-40aa43bf3ef0
437679.279,279833.565099999,3938,E02001976,b6acf31f-b874-4be3-97b0-1de1edac7331
342909.9317,393354.9838,3939,E02001332,8f793a5a-c2ed-4ccd-a127-ca0ddf64061a
337204.9427,393500.2191,3940,E02001361,055040bf-e780-4e83-9b7e-2f4fc2ddcdf7
370227.4515,409730.188100001,3941,E02000998,7f26703f-1428-4d1e-8936-03984449f616
381471.5927,276774.879799999,3942,E02006772,043bc867-620d-4789-826c-c0fd6c4b67e3
357299.3447,403219.590299999,3943,E02001306,d624cec3-b369-4714-8e7c-ca9370bfd775
404266.4982,309682.627599999,3944,E02006151,f5c71e5f-59da-4520-9c2b-bd5813820e4b
417325.2078,289004.256100001,3945,E02002084,e28aea6c-4bc6-4b4c-8f3b-4827c4878a86
393788.2993,301314.566500001,3946,E02002156,bda06b91-9afb-4a78-92f8-a62fd1a12960
393608.5169,404394.6985,3947,E02001119,fb3eb415-36e5-4dec-a807-a8c0847b6e0e
333985.1314,399398.4659,3948,E02001452,5c6ac130-052d-42d4-a247-efeda06291bd
412083.4587,417472.9571,3949,E02002303,162329ee-73ba-4bf6-8318-99435de5c205
338221.0336,401904.908,3950,E02001447,2cb1613d-ffa8-4559-b779-2c4291546317
445185.6258,402729.2688,3951,E02001533,21fd54ab-587b-4931-a089-465ad484ef2b
372756.2219,403868.045,3952,E02001158,5d2bce7a-1cbe-481f-b83d-d78e26adca88
425322.3785,321103.5944,3953,E02006144,b7c33c55-21cd-4da3-bacf-b8f041275db1
415057.8013,289884.3901,3954,E02002081,93e32810-4184-42c9-827c-9bd3e5307873
338951.7632,388388.443700001,3955,E02001388,a7058b50-dedb-49f8-ad79-ee5feb20e225
403973.9471,446359.724400001,3956,E02006946,926b97fd-1098-4d05-baf5-66effe52ae54
415917.7821,419524.7182,3957,E02002295,b69679fd-6cd0-447e-bebd-f5ca4078ab49
395119.0235,397250.7652,3958,E02001246,43025f0a-9226-4f4a-a9cc-2828a73bbf9f
391932.7799,353055.043299999,3959,E02006211,faae4fdc-2398-4a86-8c92-1203e2006469
340393.1601,389997.7751,3960,E02001380,27339ce9-472c-418c-a83d-339d50b35df4
378466.6696,247886.3226,3961,E02006713,d1c8494e-fc35-48c0-9047-aa167ea82242
334042.7822,417664.4087,3962,E02001432,e263d23f-9a68-4c5d-a535-8c63df026de7
399141.1545,291456.892200001,3963,E02002060,7fe0a457-1f9a-4c8e-b6c9-c3aaaef5c4cd
372759.7914,410856.672700001,3964,E02000993,2405eb42-cc72-4db6-8fb6-61eba44bb5b6
372461.0818,405324.6372,3965,E02001016,806db951-94a7-4ec4-b4d5-931309b8b110
389475.2278,348935.7962,3966,E02002960,5c021b3a-8123-498e-9b51-c179a4b6757b
403869.6163,242530.1296,3967,E02006764,ca595222-3b27-44e7-930c-dd8847b4c36d
377753.3656,245148.2652,3968,E02006719,2b0a59cc-8b67-4876-8aa2-7c8a22ea3bbb
417325.5813,432020.2294,3969,E02002227,faf21442-5483-4073-97f5-b7479e43aa8d
387192.3239,387252.335100001,3970,E02001216,eef78bcd-173e-4b7c-8cc5-68737b97c3a6
413303.2625,257224.33,3971,E02006510,e02d94aa-6bda-4ae3-b7a0-e67b524715a0
368748.1524,410519.6423,3972,E02000995,f371aa2e-fb49-4903-a9a8-546ac7f1cc97
391000.1719,291449.478,3973,E02002007,850a55ae-3aa2-4665-a046-de8a149306f1
435581.9693,404135.393300001,3974,E02001529,c6c931c5-1205-45ed-8075-a5f091e83494
378307.5179,390017.3342,3975,E02001279,f1356c47-f772-46f9-9a93-3c23f46d3ad2
444692.9467,396908.6478,3976,E02001583,222b68e9-ed7c-436c-b413-e5744da1253c
370459.7101,400855.8476,3977,E02001315,3005094e-6610-488a-a8c5-1bde46abf7d9
374494.3737,408842.7084,3978,E02001002,30b61d66-f31c-4804-95e0-f81669ba9d03
416193.6193,420397.280400001,3979,E02002292,7b8da8ba-3f96-4b63-b529-b7ca57ec32af
447145.9673,271516.3288,3980,E02006503,458e35fe-bf52-4213-ab1e-a0e587ef3d58
333856.8263,398265.968900001,3981,E02001459,02c672bf-fb61-4021-a67f-1db9e188a074
385391.1119,248525.384199999,3982,E02006717,a11298e8-0569-4d30-b959-f4da7f1831f0
375770.68,399449.5482,3983,E02001175,98b04894-8e40-4df6-b94e-7b9e9ee6e067
376459.6505,409125.027100001,3984,E02001030,d678714b-e3f4-4d7c-b528-4e855309d62e
397235.1253,292135.4472,3985,E02002058,29a50dbf-a901-4b54-84c7-80d56bedaaac
423465.798,303922.5013,3986,E02006219,d8862c8a-9f79-459c-94d5-06c548a80822
420708.8185,421035.4223,3987,E02002290,cf61aa17-325f-4efc-84e3-0f39a11c725a
436263.9836,290534.3518,3988,E02006483,d6473ed1-51aa-401c-91a4-2918398805cd
387171.538,395223.0559,3989,E02006985,cd76716b-0b30-4e28-ab38-daef55d59aba
432759.9218,423706.3813,3990,E02002445,a4ccfe38-a2fa-4e37-abda-42040bf58f5d
382635.0155,400269.4827,3991,E02006958,db2bda15-7000-4893-9fcf-3e28d6503eb7
400535.2685,292078.8105,3992,E02002059,702f97c5-a3f5-4d46-b780-49bcd2cde4ad
405445.8375,441934.4869,3993,E02002189,2c63e1c6-cad7-4e33-9aa2-0c4c2a8b9401
454348.1946,400126.1426,3994,E02001571,40a84d00-fb4d-4ee3-b065-e4083c68dfcf
398571.4629,294986.4528,3995,E02002047,91c0c92f-1afe-424d-8741-8134a04c285f
400582.5373,301892.0286,3996,E02002121,827bd4ed-e091-4595-be69-ffe2c4a6db67
388599.4779,346514.5296,3997,E02002966,7ae95e61-0a93-48d0-9802-93ad20ba9d1d
400005.9171,300968.3144,3998,E02002126,709d2c43-ca66-4e20-8cdf-7d6427da1a48
331870.8046,387723.7104,3999,E02001487,7a5155b5-849e-4627-9766-f5252343acb6
393322.845,302070.9815,4000,E02002152,3663b2d2-6286-4088-9cd3-2192470a3e4b
397034.2618,289577.723099999,4001,E02002064,98707daa-a699-4a65-8b6e-a2b10192177f
423255.2582,421209.954399999,4002,E02002289,de96ef9d-f14b-40f4-b457-d048f090493b
394103.8609,277556.7841,4003,E02006697,253af4b7-cda5-4a61-82e3-21c438f995b4
391937.3389,285753.6489,4004,E02002026,36581ba8-ba6c-43f8-bc1c-c1905a99b107
352408.0367,391623.353700001,4005,E02001427,39dcff83-4418-4b46-9e79-fdb4caa2ac4f
447061.5609,400316.035499999,4006,E02001569,6c5a457d-c9c9-4fa5-a8c1-f01b4ed621d2
329344.6367,386994.5778,4007,E02001490,16405d58-1a74-4908-83dd-2dfd06fa0931
385481.7887,396662.032400001,4008,E02001062,101348e7-1214-468b-b184-e6ee7d06cf36
415115.7061,280488.7447,4009,E02002096,fcf2026b-6bb8-4c45-9cc8-83afee5ed42b
434198.9991,433255.4474,4010,E02002401,e2c9dd35-eba9-44f4-9045-cd3220b4a20b
422908.6493,428699.533399999,4011,E02002425,f9aff171-0d31-4124-9e46-a1e965d2ae27
394688.0054,405881.6074,4012,E02001109,93e0ecf3-611c-4fd7-93a1-8ac8980f1890
405672.1429,302886.5997,4013,E02002116,8ecf354a-f6b3-45b3-b375-39c5ecafbc39
353116.0506,396554.1401,4014,E02001413,e2a29533-46cd-4e33-8391-d91c2fd29655
332196.8498,385361.2259,4015,E02001498,231f9faf-6efe-4e0c-ad4e-5122a73627b0
417599.8389,276854.1786,4016,E02002106,8c9bc1f5-d1ba-4305-9d41-cad839444014
402784.5957,268053.2995,4017,E02006723,bf5c4304-cd50-44a7-bee1-dbf6d268b961
408976.3441,257814.9057,4018,E02006509,5fefc3e8-7d93-4589-9062-dacec8322f03
411256.7386,279178.9768,4019,E02006808,1d4e2725-92a6-42fd-9034-3c9613a6866f
418985.8938,302182.330800001,4020,E02006157,ae6f7715-ce02-4999-ab29-6786b0ffd6d8
367384.1239,403975.525599999,4021,E02001303,e2b76e2c-552b-481d-af99-9342e2265ad1
377963.2334,402824.7334,4022,E02001161,5267ca2f-f8be-4ad4-be97-d3ce3e41addd
414864.307,436268.4619,4023,E02002207,a298f230-8f87-411c-9b04-f40896953f0f
380878.2806,397214.347100001,4024,E02006963,eaf56198-f2c7-42f7-a37f-2d4a41e00244
433563.5921,285028.142899999,4025,E02006806,0ade64b2-eb09-4d04-8e33-48b07e53b17b
416830.7224,415409.9092,4026,E02002314,3523f6ea-1b21-4ef1-8f91-2d0e94cc4df8
331455.0678,391874.9748,4027,E02001471,668fe177-941c-4959-b191-919d7be00b0a
399291.621,287580.6502,4028,E02002072,cac944be-44d7-421a-a945-c27b782b8f1e
435437.5979,280605.464199999,4029,E02001973,95e80c82-4994-42cf-9428-cb895e0b5190
425434.4964,434820.2521,4030,E02002388,e8e3dda5-592f-4ee9-8cf5-08fb032bf1b4
391105.6212,397740.7674,4031,E02001242,38954ba5-004a-47f7-ab04-3f7caf43a224
389217.1013,413381.2445,4032,E02001141,f6920154-a356-4815-b798-7b6ff4f2c90c
423175.1036,302539.195,4033,E02006223,550c4aeb-ba1a-49f3-99f0-c425e4ac6604
379663.1357,400141.1248,4034,E02001174,13a457de-dbdf-4241-bd41-353cd29411d1
383443.1603,277251.2872,4035,E02006770,1b40ae54-fe5e-4ffc-9c41-a62148ed271a
383750.6613,392334.615,4036,E02001083,313695d3-f969-47c4-b3db-e46de4302405
392156.7822,343664.0022,4037,E02002975,11627b86-244a-4073-a078-d2c6b71e2ebe
387079.5111,412721.374399999,4038,E02001142,1f4c6de5-5707-4d53-9c4d-fa2cd9aa2d42
390069.4379,299187.850400001,4039,E02002165,f01b0b3f-b56d-4b11-9465-225681764381
381748.023,395321.1511,4040,E02001262,a8dbd0ac-14bd-4e48-894a-d177fb556514
391193.4882,301680.8357,4041,E02002154,df4823b7-3775-42d9-a5af-0316c3fed0c2
387135.9471,401783.8332,4042,E02001051,90980359-659b-4747-841e-422634757eda
401151.0567,340342.220100001,4043,E02006216,2a8f3531-180b-4d8e-bfd4-6fe5393deea4
401777.5802,296265.8554,4044,E02002146,c2775905-2fd4-4fe6-a6d1-ede895bd683e
386956.4026,393424.4257,4045,E02001078,1f425b14-8bac-45c9-83d0-7f16abb45a0e
425304.5749,298888.2468,4046,E02006469,9e4cbbc3-adf8-4d83-99fc-4986f5423d96
413366.9924,437817.091399999,4047,E02002200,0c260e55-4a08-4c06-84f4-a07f9ab04b30
392431.855,289654.023499999,4048,E02002012,369b0c00-1ec8-4b85-94f1-44a079d813b9
342814.3155,388807.0096,4049,E02001386,8fc57ee6-9232-401c-9728-c5ac29a6bac9
392719.3726,395770.541999999,4050,E02001249,b4ae3fdd-eed2-41a7-9609-05274c380ea3
438457.6521,290115.794399999,4051,E02006485,79178887-ce2f-4efb-9cb1-739646e38922
388739.7818,263913.048800001,4052,E02006749,b81a3b39-4679-48f3-9bb7-ff191c7caa1b
326930.6936,390469.363299999,4053,E02001475,fd673ae1-b178-4ff5-958f-e287dcda16ca
408304.9494,316161.8104,4054,E02006146,503861d8-47be-4ba6-994c-8f8856fce073
435244.4654,283769.3859,4055,E02001958,252a1da4-097b-40c9-93f1-65ca72caf7e8
379421.4221,412398.296,4056,E02001023,69b5018e-ce6d-4c0f-a76a-aae16f9f0433
428791.4389,437448.0967,4057,E02002360,4e1cb25e-6b8e-4687-93a9-2243aa4d9118
387130.163,407142.950999999,4058,E02001152,e90bbe58-6b96-4d72-9bbe-45e826625187
421099.9128,303040.247,4059,E02006221,404ce253-bf04-431a-8061-01d75ec1b619
461882.4436,406561.191199999,4060,E02001549,bfcb020e-7c4c-452d-8e2b-e57a2d5110d1
445380.2508,420759.968,4061,E02002460,f9750aaf-ba36-44eb-9f51-2a5e414d9494
431434.2038,429060.7444,4062,E02002423,f37cd338-53ab-438f-91a8-e1fc13d093dd
383953.3053,397185.1359,4063,E02006914,2ca1b04e-cf60-4523-8b43-e87c9add498d
326989.3186,388467.8697,4064,E02001484,f96d5dd6-d4df-41dc-baa3-78dce7c5e20b
366205.1452,406465.429,4065,E02001011,ec684f78-994a-498f-b7d3-417c39e9dba3
407970.5237,334217.2027,4066,E02006132,c1c28978-d855-4a2e-8cfb-c6355407564e
381585.4072,405784.7192,4067,E02001039,6b44e627-0b9a-4279-bdfe-a85375690022
395473.2596,270726.025,4068,E02006706,7b3717ea-e757-41ce-b9e5-0bd420c2e48c
362563.5248,404097.6095,4069,E02001302,f81caddf-f62c-479b-a0ce-42467f4722d5
439059.2455,414055.5019,4070,E02002477,df3b6f20-f3d6-4d72-bd38-c1e4dbc858b2
356576.385,397205.149599999,4071,E02001410,a28844c7-7b6e-4036-9717-3c937469f0c2
386652.9347,386222.450999999,4072,E02001220,94e5eb8b-c5b3-411b-a98d-d636daf17e40
336348.598,419115.469900001,4073,E02001430,248c9163-0bd4-4906-8a49-d97960643791
404679.0445,267606.7194,4074,E02006724,68c1a5e5-9052-4e47-8a6f-c38ebdfd9edf
